위도,경도,번호,구분,업종명,업소명,소재지(도로명),소재지(지번),소재지전화,식단,행정동명,주관부서,기준일자
128.5255431,35.81633567,3507,,일반음식점,씨네마맥주 대구 진천점,"대구광역시 달서구 진천로16길 39, 1층 116호 (진천동)",대구광역시 달서구 진천동 553 ,,,진천동,대구광역시 달서구 위생과,2024-05-30
128.5455312,35.80867277,3508,,일반음식점,씨네마맥주 대구월곡점,대구광역시 달서구 상화로 291 (상인동),대구광역시 달서구 상인동 1332-0129 ,053-641-1616,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.521835,35.80813706,3509,,일반음식점,씨네마맥주 대구진천상화로점,"대구광역시 달서구 상화로 69, 1층 (진천동)",대구광역시 달서구 진천동 809-84 외1필지 ,053-635-5906,,진천동,대구광역시 달서구 위생과,2024-05-30
128.521353,35.85822953,3510,,일반음식점,씨네마얼음맥주 용산점,대구광역시 달서구 성지로 100 (용산동),대구광역시 달서구 용산동 465-1 ,053-585-2369,,용산1동,대구광역시 달서구 위생과,2024-05-30
128.5317534,35.81190408,3511,,일반음식점,씨스터 타이,"대구광역시 달서구 월배로24길 116 (진천동,(지상1층))",대구광역시 달서구 진천동 188-11 (지상1층) ,053-634-2270,,진천동,대구광역시 달서구 위생과,2024-05-30
128.4823347,35.85127377,3512,,일반음식점,씨익,"대구광역시 달서구 호산동로35북길 99, 1층 (호산동)",대구광역시 달서구 호산동 371-8 ,,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5268178,35.82454707,3513,,일반음식점,씨지브이(CGV) 대구월성,"대구광역시 달서구 조암로 29, 지상4층 416호 (월성동, 월성동 이래타워)",대구광역시 달서구 월성동 1846 ,02-371-6660,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5648134,35.85485065,3514,,일반음식점,"아게칸,소우덴","대구광역시 달서구 두류공원로 200, 2층 (두류동)",대구광역시 달서구 두류동 산 302-11 ,053-620-0001,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.5546633,35.83843729,3515,,일반음식점,아귀대장 성당점,"대구광역시 달서구 대명천로 42-1, 1층 (성당동)",대구광역시 달서구 성당동 309 ,,,성당동,대구광역시 달서구 위생과,2024-05-30
128.5324915,35.81519292,3516,,일반음식점,아기돼지삼형제 족발,"대구광역시 달서구 월배로34길 33, 1층 (상인동, 오성빌라)",대구광역시 달서구 상인동 349-1 오성빌라 ,,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.5172713,35.81829678,3517,,일반음식점,아눅월성,"대구광역시 달서구 조암남로32길 16, 주건축물제3동 1층 (대천동)",대구광역시 달서구 대천동 945 ,,,유천동,대구광역시 달서구 위생과,2024-05-30
128.5468175,35.80882744,3518,,일반음식점,아는,"대구광역시 달서구 상화로 303, 지상1층 (상인동)",대구광역시 달서구 상인동 1332-135 (지상1층) ,053-637-2772,,상인2동,대구광역시 달서구 위생과,2024-05-30
128.4990457,35.8558065,3519,,일반음식점,아닭,"대구광역시 달서구 성서서로69길 11, 지상1층 (신당동)",대구광역시 달서구 신당동 1788-0001 (지상1층) ,053-593-3093,,신당동,대구광역시 달서구 위생과,2024-05-30
128.4845795,35.85590505,3520,,일반음식점,아담스키친,"대구광역시 달서구 달구벌대로 1095 (신당동,계명대학교후생관)",대구광역시 달서구 신당동 1000-2 계명대학교후생관 ,053-555-5486,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5299785,35.85833626,3521,,일반음식점,아라돈,대구광역시 달서구 용산서로 4-16 (용산동),대구광역시 달서구 용산동 0930-0006 ,053-522-3515,,용산1동,대구광역시 달서구 위생과,2024-05-30
128.5495614,35.83047392,3522,,일반음식점,아라치 대구송현점,"대구광역시 달서구 송현동길 21, 1층 (송현동)",대구광역시 달서구 송현동 1929-13 ,,,송현1동,대구광역시 달서구 위생과,2024-05-30
128.5490166,35.8428628,3523,,일반음식점,아라치 성당점,"대구광역시 달서구 구마로39길 124, 1층 (성당동)",대구광역시 달서구 성당동 633-12 ,,,성당동,대구광역시 달서구 위생과,2024-05-30
128.5255431,35.81633567,3524,,일반음식점,아라치 진천점,"대구광역시 달서구 진천로16길 39, 지상1층 103호 (진천동)",대구광역시 달서구 진천동 553 ,,,진천동,대구광역시 달서구 위생과,2024-05-30
128.5369235,35.81208139,3525,,일반음식점,아라치치킨 상인점,"대구광역시 달서구 상원로 24-8, 1층 (상인동)",대구광역시 달서구 상인동 1470-1 ,,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.4845795,35.85590505,3526,,일반음식점,아람관한식당,"대구광역시 달서구 달구벌대로 1095, 지상3층 (신당동, 계명대학교 제2학생회관)",대구광역시 달서구 신당동 1000-0002 계명대학교 제2학생회관 (지상3층) ,,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5044823,35.85295396,3527,,일반음식점,아러이타이인대구,"대구광역시 달서구 달구벌대로251길 9, 2층 201호 (이곡동)",대구광역시 달서구 이곡동 1213-4 ,,,이곡1동,대구광역시 달서구 위생과,2024-05-30
128.5053021,35.852403,3528,,일반음식점,아로마식당,"대구광역시 달서구 달구벌대로251길 2 (이곡동,(지하1층))",대구광역시 달서구 이곡동 1220-17 (지하1층) ,,,이곡1동,대구광역시 달서구 위생과,2024-05-30
128.558096,35.84475496,3529,,일반음식점,아르떼,대구광역시 달서구 공원순환로 201 (성당동),대구광역시 달서구 성당동 0187 ,053-655-0891,,성당동,대구광역시 달서구 위생과,2024-05-30
128.558431,35.8573487,3530,,일반음식점,아르떼뷔페,"대구광역시 달서구 달구벌대로 1762, 지상1층 102호,103호 (두류동, 두류빌딩)","대구광역시 달서구 두류동 0148-0001 두류빌딩 102호,103호 ",053-628-3377,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.5620087,35.85577028,3531,,일반음식점,아르온드 커피,"대구광역시 달서구 야외음악당로 253, 1층 (두류동)",대구광역시 달서구 두류동 120-11 ,,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.5657244,35.85727188,3532,,일반음식점,아름식당,"대구광역시 달서구 파도고개로 198 (두류동,(지상1층))",대구광역시 달서구 두류동 1249-19 (지상1층) ,053-621-2620,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.5320428,35.83905227,3533,,일반음식점,아리랑식당,대구광역시 달서구 구마로9길 35 (본리동),대구광역시 달서구 본리동 0563-0002 ,053-524-0220,,본리동,대구광역시 달서구 위생과,2024-05-30
128.5594355,35.85607406,3534,,일반음식점,아리랑참숯구이,"대구광역시 달서구 두류공원로50길 8, 1층 (두류동)",대구광역시 달서구 두류동 147-14 ,,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.5249605,35.85122687,3535,,일반음식점,아리산,대구광역시 달서구 달구벌대로291길 57 (장기동),대구광역시 달서구 장기동 31-9 ,053-523-7400,,장기동,대구광역시 달서구 위생과,2024-05-30
128.5076637,35.85611319,3536,,일반음식점,아리수,"대구광역시 달서구 성서로 434, 2층 (이곡동)",대구광역시 달서구 이곡동 1242 ,053-654-0106,,이곡1동,대구광역시 달서구 위생과,2024-05-30
128.5488394,35.8314745,3537,,일반음식점,아리원,"대구광역시 달서구 학산로42길 51, 1층 (송현동)",대구광역시 달서구 송현동 172-2 ,,,송현2동,대구광역시 달서구 위생과,2024-05-30
128.5500756,35.84097474,3538,,일반음식점,아맛나,"대구광역시 달서구 야외음악당로9길 49, 1층 (성당동)",대구광역시 달서구 성당동 419-3 ,053-764-8695,,성당동,대구광역시 달서구 위생과,2024-05-30
128.5087903,35.85014239,3539,,일반음식점,아맛나앤연차돈 본점,"대구광역시 달서구 달구벌대로260길 26, 1층 (이곡동)",대구광역시 달서구 이곡동 851 ,,,이곡1동,대구광역시 달서구 위생과,2024-05-30
128.5340294,35.81576806,3540,,일반음식점,아맛나찜닭6호점,"대구광역시 달서구 상원로 74-4, 1층 (상인동)",대구광역시 달서구 상인동 307-14 ,053-636-9775,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.4947488,35.8562926,3541,,일반음식점,아모르파티즈,"대구광역시 달서구 서당로9길 14 (신당동,(지상1층))",대구광역시 달서구 신당동 1727-5 (지상1층) ,053-582-2022,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5488587,35.83303324,3542,,일반음식점,아바이순대국,"대구광역시 달서구 학산로42길 15, 1층 (송현동)",대구광역시 달서구 송현동 170-3 ,054-954-7727,,송현1동,대구광역시 달서구 위생과,2024-05-30
128.5370054,35.85763377,3543,,일반음식점,아바이순대와 감자탕,대구광역시 달서구 와룡로 277 (죽전동),대구광역시 달서구 죽전동 366-13 ,053-565-0365,,죽전동,대구광역시 달서구 위생과,2024-05-30
128.5001559,35.84069824,3544,,일반음식점,아바이순대와감자탕,대구광역시 달서구 성서서로 176 (갈산동),대구광역시 달서구 갈산동 264-7 ,053-657-7080,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5068148,35.85044655,3545,,일반음식점,아방궁,대구광역시 달서구 성서로 369 (이곡동),대구광역시 달서구 이곡동 1000-239 ,053-591-0270,,이곡1동,대구광역시 달서구 위생과,2024-05-30
128.5594738,35.85633489,3546,,일반음식점,아방궁,대구광역시 달서구 두류공원로50길 9 (두류동),대구광역시 달서구 두류동 0149-0008 ,053-656-2816,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.549733,35.79547076,3547,,일반음식점,아보카(AVOCA),"대구광역시 달서구 수밭동길 34, 1층 (도원동)",대구광역시 달서구 도원동 1010 ,,,도원동,대구광역시 달서구 위생과,2024-05-30
128.5476632,35.81534995,3548,,일반음식점,아서원,대구광역시 달서구 상인로26안길 65 (상인동),대구광역시 달서구 상인동 1538-0013 ,053-636-2628,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.4972237,35.85663126,3549,,일반음식점,아시아,"대구광역시 달서구 계대동문로9길 21, 1층 (신당동)",대구광역시 달서구 신당동 486 ,,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5106615909848 35.85075869855838,,3550,,일반음식점,아시아나인도방글라,대구광역시 달서구 달구벌대로 1312-3(이곡동),대구광역시 달서구 이곡동 775-12 1층 ,,,이곡1동,대구광역시 달서구 위생과,2024-05-30
128.4868164,35.85061461,3551,,일반음식점,아시아마트환희(ASIA MART HOAN NHI),"대구광역시 달서구 호산동로36길 18, 1층 (호산동)",대구광역시 달서구 호산동 385-41 ,,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5648134,35.85485065,3552,,일반음식점,아시아문,"대구광역시 달서구 두류공원로 200, 지상2층 (두류동, 씨앤우방랜드TOWER(5))",대구광역시 달서구 두류동 산 0302-0011 외 33필지 씨앤우방랜드TOWER(5) 지상2층 ,053-620-0001,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.484436,35.8517705,3553,,일반음식점,아시아치킨,"대구광역시 달서구 호산동로35북길 41 (호산동,(지상1층))",대구광역시 달서구 호산동 366-15 (지상1층) ,053-588-0178,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5280362,35.81537581,3554,,일반음식점,아시안상회논라진천점,"대구광역시 달서구 월배로 127, 1층 (진천동)",대구광역시 달서구 진천동 86-3 ,,,진천동,대구광역시 달서구 위생과,2024-05-30
128.5452327,35.80868562,3555,,일반음식점,아싸!가리비,대구광역시 달서구 상화로 289 (상인동),대구광역시 달서구 상인동 1332-0127 ,053-637-7929,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.5238801,35.80863382,3556,,일반음식점,아웃스텐딩,"대구광역시 달서구 상화로19길 13, 1층 (진천동)",대구광역시 달서구 진천동 408 ,,,진천동,대구광역시 달서구 위생과,2024-05-30
128.5376239,35.84666783,3557,,일반음식점,아이리스(IRIS),"대구광역시 달서구 와룡로 158 (감삼동,(지상1층))",대구광역시 달서구 감삼동 171-3 (지상1층) ,053-566-6664,,감삼동,대구광역시 달서구 위생과,2024-05-30
128.5475656,35.8148826,3558,,일반음식점,아이보리,"대구광역시 달서구 상인로 86 (상인동,(지하1층))",대구광역시 달서구 상인동 1537-10 (지하1층) ,053-642-0773,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.5281951,35.82597141,3559,,일반음식점,아이엘(IL),"대구광역시 달서구 조암로 14, 휴플러스 3층 302호 (월성동)",대구광역시 달서구 월성동 1816 휴플러스 ,053-636-2660,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5376265,35.83304233,3560,,일반음식점,아이케이앤유한우(IK&U한우),"대구광역시 달서구 와룡로 3, 1층 (본동)",대구광역시 달서구 본동 1135-3 ,053-526-0113,,본동,대구광역시 달서구 위생과,2024-05-30
128.5736584,35.85376187,3561,,일반음식점,아재김밥&포차,"대구광역시 달서구 성당로 239, 1층 (두류동)",대구광역시 달서구 두류동 778-7 ,053-622-8569,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.5409006,35.81121041,3562,,일반음식점,아재부산낙곱새 상인점,"대구광역시 달서구 상화북로 137, 19동 1층 110호 (상인동, 한양은하아파트)",대구광역시 달서구 상인동 1474 한양은하아파트 ,,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.5468819,35.82298379,3563,,일반음식점,아재짬뽕,대구광역시 달서구 송현로 50 (송현동),대구광역시 달서구 송현동 1945-0010 ,053-655-9494,,송현1동,대구광역시 달서구 위생과,2024-05-30
128.5255431,35.81633567,3564,,일반음식점,아재짬뽕,"대구광역시 달서구 진천로16길 39, 1층 130호 (진천동, 진천맛타운)",대구광역시 달서구 진천동 558-3 ,,,진천동,대구광역시 달서구 위생과,2024-05-30
128.5484382,35.79771331,3565,,일반음식점,아젠다,"대구광역시 달서구 수밭길 9 (도원동,외1필지(지상1층))",대구광역시 달서구 도원동 973-1 외1필지(지상1층) ,053-631-9799,,도원동,대구광역시 달서구 위생과,2024-05-30
128.5067023,35.8544491,3566,,일반음식점,아젤리아,"대구광역시 달서구 성서로 413, 6층 (이곡동, 에이더블유호텔)",대구광역시 달서구 이곡동 1198-6 ,053-589-6700,,이곡1동,대구광역시 달서구 위생과,2024-05-30
